Wavelength (nm),Normalized Intensity
1063.6172140430351,0.7554455445544556
1063.6240090600227,0.7756718528995757
1063.6308040770102,0.793917963224894
1063.6375990939978,0.8100424328147101
1063.6443941109853,0.8237623762376238
1063.6511891279729,0.834936350777935
1063.6579841449604,0.8431400282885433
1063.664779161948,0.8478076379066479
1063.6715741789355,0.8493635077793495
1063.678369195923,0.8472418670438473
1063.6851642129106,0.8415841584158417
1063.691959229898,0.8315417256011316
1063.6987542468855,0.8188118811881189
1063.705549263873,0.8026874115983028
1063.7123442808606,0.7830268741159832
1063.7191392978482,0.7598302687411599
1063.7259343148357,0.7333804809052336
1063.7327293318233,0.7043847241867045
1063.7395243488108,0.6738330975954739
1063.7463193657984,0.641867043847242
1063.753114382786,0.608910891089109
1063.7599093997735,0.5758132956152759
1063.766704416761,0.5424328147100426
1063.7734994337486,0.5091937765205092
1063.7802944507362,0.4766619519094768
1063.7870894677237,0.4439886845827441
1063.7938844847113,0.411881188118812
1063.8006795016988,0.37991513437058
1063.8074745186864,0.34809052333804824
1063.814269535674,0.3161244695898162
1063.8210645526615,0.28359264497878367
1063.827859569649,0.25233380480905243
1063.8346545866366,0.2223479490806225
1063.841449603624,0.19363507779349365
1063.8482446206115,0.16633663366336648
1063.855039637599,0.143847241867044
1063.8618346545866,0.12489391796322491
1063.8686296715741,0.10933521923620937
1063.8754246885617,0.09717114568599738
1063.8822197055492,0.0903818953323905
1063.8890147225368,0.08783592644978788
1063.8958097395243,0.08896746817538892
1063.902604756512,0.09363507779349378
1063.9093997734994,0.10268741159830275
1063.916194790487,0.11485148514851495
1063.9229898074746,0.12998585572843013
1063.929784824462,0.14851485148514865
1063.9365798414497,0.17015558698727018
1063.9433748584372,0.1944837340876946
1063.9501698754248,0.2223479490806225
1063.9569648924123,0.2527581329561529
1063.9637599093999,0.2859971711456861
1063.9705549263874,0.3212164073550213
1063.977349943375,0.3568599717114569
1063.9841449603623,0.3930693069306931
1063.9909399773499,0.4295615275813297
1063.9977349943374,0.46492220650636507
1064.004530011325,0.4990099009900991
1064.0113250283125,0.5311173974540312
1064.0181200453,0.5609618104667611
1064.0249150622876,0.5886845827439887
1064.0317100792752,0.6120226308345121
1064.0385050962627,0.6315417256011316
1064.0453001132503,0.6485148514851486
1064.0520951302378,0.6588401697312589
1064.0588901472254,0.6620933521923622
1064.065685164213,0.6594059405940594
1064.0724801812005,0.6507779349363509
1064.079275198188,0.6359264497878361
1064.0860702151756,0.6161244695898163
1064.0928652321631,0.5916548797736918
1064.0996602491507,0.5636492220650637
1064.1064552661383,0.532956152758133
1064.1132502831258,0.49886845827439896
1064.1200453001134,0.46237623762376245
1064.126840317101,0.4237623762376239
1064.1336353340882,0.3857142857142859
1064.1404303510758,0.3479490806223481
1064.1472253680633,0.31018387553041016
1064.154020385051,0.27496463932107507
